municipalidad;codigo_portal;anio;fecha_acta;descripcion;url_descarga;ruta_archivo;fuente_portal
Aysén;MU013;2024;2024-09-02;2024 Septiembre Actas Concejo Municipal Acta Actas del Honorable Concejo Municipal 149 02/09/2024 12/09/2024 puertoaysen.cl Sí No Aplica ACTA N° 149 SESIÓN EXTRAORDINARIA HONORABLE CONCEJO, septiembre 02, 2024. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20149+-+02.09.24+-+EXTRAORDINARIA.pdf/9fff007c-22dd-4d67-b6cb-129218611954;D:\trabajo max\aysen\2024\2024-09-02.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2024;2024-10-24;2024 Octubre Actas Concejo Municipal Acta Actas del Honorable Concejo Municipal 158 24/10/2024 08/11/2024 puertoaysen.cl Sí No Aplica ACTA N° 158 SESIÓN EXTRAORDINARIA HONORABLE CONCEJO, octubre 24, 2024. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20158+-+24.10.24+ok.pdf_1731082962848/152d2b0e-8564-4a7d-b333-4f1cae706a90;D:\trabajo max\aysen\2024\2024-10-24.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2024;2024-10-17;2024 Octubre Actas Concejo Municipal Acta Actas del Honorable Concejo Municipal 157 17/10/2024 08/11/2024 puertoaysen.cl Sí No Aplica ACTA N° 157 SESIÓN ORDINARIA HONORABLE CONCEJO, octubre 17, 2024. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20157+-+17.10.2024+ok.pdf/d7ebb551-dfdc-4978-98dc-ddd1f3d56a5d;D:\trabajo max\aysen\2024\2024-10-17.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2024;2024-10-10;2024 Octubre Actas Concejo Municipal Acta Actas del Honorable Concejo Municipal 156 10/10/2024 08/11/2024 puertoaysen.cl Sí No Aplica ACTA N° 156 SESIÓN ORDINARIA HONORABLE CONCEJO, octubre 10, 2024. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20156-10.10.24.pdf_1731082904180/0f16869d-e847-4ebe-9814-f8c6db835428;D:\trabajo max\aysen\2024\2024-10-10.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2024;2024-10-03;2024 Octubre Actas Concejo Municipal Acta Actas del Honorable Concejo Municipal 155 03/10/2024 17/10/2024 puertoaysen.cl Sí No Aplica ACTA N° 155 SESIÓN ORDINARIA HONORABLE CONCEJO, octubre 03, 2024. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0155++03-10-2024.pdf/18fa02a7-ea28-4210-ad81-96a651d8566a;D:\trabajo max\aysen\2024\2024-10-03.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2024;2024-10-01;2024 Octubre Actas Concejo Municipal Acta Actas del Honorable Concejo Municipal 154 01/10/2024 17/10/2024 puertoaysen.cl Sí No Aplica ACTA N° 154 SESIÓN EXTRAORDINARIA HONORABLE CONCEJO, octubre 01, 2024. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0154++01-10-2024.pdf/7fd6b01c-f894-4270-a6b3-1353899a45b1;D:\trabajo max\aysen\2024\2024-10-01.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2024;2024-11-29;2024 Noviembre Actas Concejo Municipal Acta Actas del Honorable Concejo Municipal 162 29/11/2024 05/12/2024 puertoaysen.cl Sí No Aplica ACTA N° 162 SESIÓN EXTRAORDINARIA HONORABLE CONCEJO, noviembre 29, 2024. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20162+-+29.11.24%2C%20sesi%C3%B3n+extraordinaria.pdf/38384e8b-ebab-4faa-96f5-024fd8bc2b91;D:\trabajo max\aysen\2024\2024-11-29.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2024;2024-11-21;2024 Noviembre Actas Concejo Municipal Acta Actas del Honorable Concejo Municipal 161 21/11/2024 05/12/2024 puertoaysen.cl Sí No Aplica ACTA N° 161 SESIÓN ORDINARIA HONORABLE CONCEJO, noviembre 21, 2024. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20161-21.11.24.pdf/4b05b6e0-464a-4b1d-ac76-a8c9ce8721ce;D:\trabajo max\aysen\2024\2024-11-21.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2024;2024-11-14;2024 Noviembre Actas Concejo Municipal Acta Actas del Honorable Concejo Municipal 160 14/11/2024 21/11/2024 puertoaysen.cl Sí No Aplica ACTA N° 160 SESIÓN ORDINARIA HONORABLE CONCEJO, noviembre 14, 2024. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20160+-+14.11.24.pdf/60e2d36e-791b-4dcb-ac40-67b5ae05dd3f;D:\trabajo max\aysen\2024\2024-11-14.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2024;2024-11-08;2024 Noviembre Actas Concejo Municipal Acta Actas del Honorable Concejo Municipal 159 08/11/2024 14/11/2024 puertoaysen.cl Sí No Aplica ACTA N° 159 SESIÓN ORDINARIA HONORABLE CONCEJO, noviembre 08, 2024. Acta,Video 1,Video 2;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Acta+N%C2%BA%20159-08.11.2024.pdf/ed0eeda3-d169-46d6-9787-0a65182ddc65;D:\trabajo max\aysen\2024\2024-11-08.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2024;2024-12-27;2024 Diciembre Actas Concejo Municipal Acta Actas del Honorable Concejo Municipal 4 27/12/2024 10/02/2025 puertoaysen.cl Sí No Aplica ACTA N° 04 SESIÓN EXTRAORDINARIA HONORABLE CONCEJO, diciembre 27, 2024. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20004+-++27.12.2024+EXTR..pdf/d26f39a8-263e-4a74-b945-6ba36d66b2ea;D:\trabajo max\aysen\2024\2024-12-27.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2024;2024-12-23;2024 Diciembre Actas Concejo Municipal Acta Actas del Honorable Concejo Municipal 3 23/12/2024 23/12/2024 puertoaysen.cl Sí No Aplica ACTA N° 03 SESIÓN ORDINARIA HONORABLE CONCEJO, diciembre 23, 2024. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20003+-+23.12.25+OK.pdf_1737559216960/5976e553-bd2f-4165-a9e5-f02469e94c8e;D:\trabajo max\aysen\2024\2024-12-23.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2024;2024-12-06;2024 Diciembre Actas Concejo Municipal Acta Actas del Honorable Concejo Municipal 1 06/12/2024 11/12/2024 puertoaysen.cl Sí No Aplica Sesión solemne de juramento autoridades edilicias 2024-2028, diciembre 06 de 2024. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+DE+SESI%C3%93N+CONSTITUIVA+DEL+CONCEJO+2024+-+2028.pdf_1735244904373/653346aa-cbc0-434c-b8a2-ef7b8cba95a2;D:\trabajo max\aysen\2024\2024-12-06.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-01-31;2025 Enero Actas Concejo Municipal Acta Actas del Honorable Concejo Municipal 10 31/01/2025 02/04/2025 puertoaysen.cl Sí No Aplica ACTA N° 10 SESIÓN SOLEMNE HONORABLE CONCEJO. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20010+-+31.01.25.pdf/9cbc4689-061d-40f1-bed6-8f8e478342b6;D:\trabajo max\aysen\2025\2025-01-31.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-01-31;2025 Enero Actas Concejo Municipal Acta Actas del Honorable Concejo Municipal 9 31/01/2025 19/02/2025 puertoaysen.cl Sí No Aplica ACTA N° 09 SESIÓN EXTRAORDINARIA HONORABLE CONCEJO, enero 31, 2025. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20009+-+31.01.25+EXTRAORDINARIA.pdf/85e6365e-ab66-4b33-87a6-30e417bc63d9;D:\trabajo max\aysen\2025\2025-01-31_1.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-01-17;2025 Enero Actas Concejo Municipal Acta Actas del Honorable Concejo 7 17/01/2025 05/02/2025 puertoaysen.cl Sí No Aplica ACTA N° 07 SESIÓN EXTRAORDINARIA HONORABLE CONCEJO, enero 17, 2025. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20007+-+15.01.25+EXTR.pdf/aa7aeaee-22fc-41e6-bef9-271c099f51a3;D:\trabajo max\aysen\2025\2025-01-17.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-01-10;2025 Enero Actas Concejo Municipal Acta Actas del Honorable Concejo Municipal 6 10/01/2025 14/02/2025 puertoaysen.cl Sí No Aplica ACTA N° 06 SESIÓN ORDINARIA HONORABLE CONCEJO, enero 10, 2025. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20006+-+10.01.25.pdf/d2a96e7f-5c24-4762-b68b-a00462069dad;D:\trabajo max\aysen\2025\2025-01-10.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-01-03;2025 Enero Actas Concejo Municipal Acta Actas del Honorable Concejo Municipal 5 03/01/2025 05/02/2025 puertoaysen.cl Sí No Aplica ACTA N° 05 SESIÓN ORDINARIA HONORABLE CONCEJO, enero 03, 2025. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20005+-+03.01.25.pdf/737c23ff-d6e3-4641-94dd-c1b14813024d;D:\trabajo max\aysen\2025\2025-01-03.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-02-14;2025 Febrero Actas Concejo Municipal Acta Actas del Honorable Concejo Municipal 13 14/02/2025 10/04/2025 puertoaysen.cl Sí No Aplica ACTA N° 13 SESIÓN ORDINARIA HONORABLE CONCEJO, febrero 14, 2025. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20013+-14.02.25.pdf/fa6ecf2a-eb4b-4519-b628-6512e2061c59;D:\trabajo max\aysen\2025\2025-02-14.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-02-10;2025 Febrero Actas Concejo Municipal Acta Actas del Honorable Concejo Municipal 12 10/02/2025 12/03/2025 puertoaysen.cl Sí No Aplica ACTA N° 12 SESIÓN ORDINARIA HONORABLE CONCEJO, febrero 05, 2025. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20012+-10.02.25.pdf/4ff3df68-79b0-40e7-9ce7-971ea95c2773;D:\trabajo max\aysen\2025\2025-02-10.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-02-05;2025 Febrero Actas Concejo Municipal Acta Actas del Honorable Concejo Municipal 11 05/02/2025 02/04/2025 puertoaysen.cl Sí No Aplica ACTA N° 11 SESIÓN ORDINARIA HONORABLE CONCEJO, febrero 05, 2025. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20011+-+05-02-2025.pdf/1ca8b945-b98d-4169-866e-8c45c212a5a3;D:\trabajo max\aysen\2025\2025-02-05.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-03-26;2025 Marzo Actas Concejo Municipal Acta Actas Concejo Municipal 18 26/03/2025 17/04/2025 puertoaysen.cl Sí No Aplica ACTA N° 18 SESIÓN EXTRAORDINARIA HONORABLE CONCEJO, marzo 26, 2025. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20018+-26.03.25+ok.pdf/e64b3566-e38f-429a-8de8-b17b61f9a2a9;D:\trabajo max\aysen\2025\2025-03-26.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-03-19;2025 Marzo Actas Concejo Municipal Acta Actas Concejo Municipal 17 19/03/2025 08/05/2025 puertoaysen.cl Sí No Aplica ACTA N° 17 SESIÓN ORDINARIA HONORABLE CONCEJO, marzo 19, 2025. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20017+-19.03.25.pdf/8cf623a5-3176-48bc-8bde-d8b832ac6f6d;D:\trabajo max\aysen\2025\2025-03-19.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-03-12;2025 Marzo Actas Concejo Municipal Acta Actas Concejo Municipal 16 12/03/2025 19/03/2025 puertoaysen.cl Sí No Aplica ACTA N° 16 SESIÓN ORDINARIA HONORABLE CONCEJO, marzo 12, 2025. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20016-12.03.2025.pdf/056c06b4-fa89-4605-bf51-7550a1a27390;D:\trabajo max\aysen\2025\2025-03-12.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-04-30;2025 Abril Actas Concejo Municipal Acta Actas Concejo Municipal 22 30/04/2025 12/05/2025 puertoaysen.cl Sí No Aplica Acta CUENTA PÚBLICA GESTIÓN MUNICIPAL AÑO 2024. Enlace,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20022+-+30.04.25++CUENTA+PUBLICA.pdf/21ecad27-6bda-4352-bbb5-63715f9954e7;D:\trabajo max\aysen\2025\2025-04-30.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-04-17;2025 Abril Actas Concejo Municipal Acta Actas Concejo Municipal 21 17/04/2025 12/06/2025 puertoaysen.cl Sí No Aplica ACTA N° 21 SESIÓN ORDINARIA HONORABLE CONCEJO, abril 17, 2025. Enlace,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20021+-+17.04.25ok2.pdf/16ae5ba2-be6e-4169-b740-0ba30b9b78ce;D:\trabajo max\aysen\2025\2025-04-17.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-04-10;2025 Abril Actas Concejo Municipal Acta Actas Concejo Municipal 20 10/04/2025 15/05/2025 puertoaysen.cl Sí No Aplica ACTA N° 20 SESIÓN ORDINARIA HONORABLE CONCEJO, abril 10, 2025. Enlace,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20020-10.04.25+okpdf.pdf/cd7eafb5-7182-478f-bcdc-4335a2dc08a0;D:\trabajo max\aysen\2025\2025-04-10.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-04-02;2025 Abril Actas Concejo Municipal Acta Actas Concejo Municipal 19 02/04/2025 08/05/2025 puertoaysen.cl Sí No Aplica ACTA N° 19 SESIÓN ORDINARIA HONORABLE CONCEJO, abril 02, 2025. Enlace,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20019++02-04-25+okb.pdf/082e5f7e-edf9-4cc8-9b9c-045b1d9fb6b0;D:\trabajo max\aysen\2025\2025-04-02.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-05-22;2025 Mayo Actas Concejo Municipal Acta Actas Concejo Municipal 26 22/05/2025 12/06/2025 www.puertoaysen.cl Sí No Aplica ACTA N° 26 SESIÓN EXTRAORDINARIA HONORABLE CONCEJO, mayo 22, 2025. Enlace,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20026+-+22.05.25+EXTR.pdf/a2efa7cb-c324-40aa-8b56-5415429acd64;D:\trabajo max\aysen\2025\2025-05-22.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-05-08;2025 Mayo Actas Concejo Municipal Acta Actas Concejo Municipal 24 08/05/2025 12/06/2025 www.puertoaysen.cl Sí No Aplica ACTA N° 24 SESIÓN ORDINARIA HONORABLE CONCEJO, mayo 08, 2025. Enlace, Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20024-08.05.25.pdf/9c954567-301c-4b71-b07e-01ce0b9629f4;D:\trabajo max\aysen\2025\2025-05-08.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-06-24;2025 Junio Actas Concejo Municipal Factura Actas Concejo Municipal 30 24/06/2025 07/08/2025 www.puertoaysen.cl Sí No Aplica ACTA N° 23 SESIÓN EXTRAORDINARIA HONORABLE CONCEJO, junio 24, 2025. Enlace, Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B030+-+24.06.25.pdf/5c4d85f2-aa3e-49b3-84ae-1e97e8974ff2;D:\trabajo max\aysen\2025\2025-06-24.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-06-19;2025 Junio Actas Concejo Municipal Acta Actas Concejo Municipal 29 19/06/2025 13/08/2025 www.puertoaysen.cl Sí No Aplica ACTA N° 29 SESIÓN ORDINARIA HONORABLE CONCEJO, junio 19, 2025. Enlace, Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B029++18-06-2025.pdf/39fffd99-9d9f-41a0-bf37-547243d81fa8;D:\trabajo max\aysen\2025\2025-06-19.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-06-12;2025 Junio Actas Concejo Municipal Acta Actas Concejo Municipal 28 12/06/2025 10/07/2025 www.puertoaysen.cl Sí No Aplica ACTA N° 28 SESIÓN ORDINARIA HONORABLE CONCEJO, junio 12, 2025. Enlace,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20028++12-06-2025.pdf/bd2f0bc5-7d3f-4c9f-99c6-c8dd8db6cc1b;D:\trabajo max\aysen\2025\2025-06-12.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-06-04;2025 Junio Actas Concejo Municipal Acta Actas Concejo Municipal 27 04/06/2025 17/07/2025 www.puertoaysen.cl Sí No Aplica ACTA N° 25 SESIÓN ORDINARIA HONORABLE CONCEJO, junio 04, 2025. Enlace,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0%20027++-+04.06.25.pdf/21e9e985-a9f4-4753-b1c7-bf96f776c451;D:\trabajo max\aysen\2025\2025-06-04.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-07-17;2025 Julio Actas Concejo Municipal Acta Actas Concejo Municipal 33 17/07/2025 21/08/2025 www.puertoaysen.cl Sí No Aplica ACTA N° 33 SESIÓN ORDINARIA HONORABLE CONCEJO, julio 17, 2025. Enlace,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B033+-+17.07.25.pdf/6383ac50-3f68-4c59-9c2e-c0b028a7a404;D:\trabajo max\aysen\2025\2025-07-17.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-07-10;2025 Julio Actas Concejo Municipal Acta Actas Concejo Municipal 32 10/07/2025 13/08/2025 www.puertoaysen.cl Sí No Aplica ACTA N° 32 SESIÓN ORDINARIA HONORABLE CONCEJO, julio 10, 2025. Enlace,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B032+-+10.07.25.pdf/eed841c7-6332-4507-84d8-2b32bcb85533;D:\trabajo max\aysen\2025\2025-07-10.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-07-03;2025 Julio Actas Concejo Municipal Acta Actas Concejo Municipal 31 03/07/2025 13/08/2025 www.puertoaysen.cl Sí No Aplica ACTA N° 31 SESIÓN ORDINARIA HONORABLE CONCEJO, julio 03, 2025. Enlace,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B031+03-07-2025+ok.pdf/b3e64ee6-2bbd-49e7-be17-38f3dcda1863;D:\trabajo max\aysen\2025\2025-07-03.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-08-21;2025 Agosto Actas Concejo Municipal Acta Actas Concejo Municipal 36 21/08/2025 11/09/2025 www.puertoaysen.cl Sí No Aplica ACTA N° 36 SESIÓN ORDINARIA HONORABLE CONCEJO, agosto 21, 2025. Enlace,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B036-21.08.25+.pdf/ab0f95d4-785e-4b98-8ae4-88da24ea8922;D:\trabajo max\aysen\2025\2025-08-21.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-08-13;2025 Agosto Actas Concejo Municipal Acta Actas Concejo Municipal 35 13/08/2025 04/12/2025 www.puertoaysen.cl Sí No Aplica ACTA N° 35 SESIÓN ORDINARIA HONORABLE CONCEJO, agosto 13, 2025. Enlace,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B035+-13.08.25+ok.pdf/cd21a7cd-cd40-4c03-9580-761cd4521c38;D:\trabajo max\aysen\2025\2025-08-13.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-09-16;2025 Septiembre Actas Concejo Municipal Acta Actas Concejo Municipal 40 16/09/2025 18/12/2025 www.puertoaysen.cl Sí No Aplica ACTA N° 40 SESIÓN ORDINARIA HONORABLE CONCEJO, septiembre 16, 2025. Enlace,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA++N%C2%B040-+16.09.2025.pdf/f0780f9b-b943-40d4-a199-05705fe0bdc0;D:\trabajo max\aysen\2025\2025-09-16.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-09-15;2025 Septiembre Actas Concejo Municipal Acta Actas Concejo Municipal 39 15/09/2025 09/10/2025 www.puertoaysen.cl Sí No Aplica ACTA N° 39 SESIÓN EXTRAORDINARIA HONORABLE CONCEJO, septiembre 15, 2025. Enlace,Viceo;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B039+EXT.+15+SEPT.pdf/1f930fea-68b2-4783-9656-3b49de800962;D:\trabajo max\aysen\2025\2025-09-15.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-09-11;2025 Septiembre Actas Concejo Municipal Acta Actas Concejo Municipal 38 11/09/2025 07/11/2025 www.puertoaysen.cl Sí No Aplica ACTA N° 38 SESIÓN ORDINARIA HONORABLE CONCEJO, septiembre 11, 2025. Enlace,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B038-+11.09.2025.pdf/95b899a9-9b6c-457a-8671-6f3daecfbfc6;D:\trabajo max\aysen\2025\2025-09-11.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-09-04;2025 Septiembre Actas Concejo Municipal Acta Actas Concejo Municipal 37 04/09/2025 16/09/2025 www.puertoaysen.cl Sí No Aplica ACTA N° 37 SESIÓN ORDINARIA HONORABLE CONCEJO, septiembre 04, 2025. Enlace,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B037-+04.09.2025+ok.pdf/064f5825-c099-421c-b43d-fb86999e2b9a;D:\trabajo max\aysen\2025\2025-09-04.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-10-30;2025 Octubre Actas Concejo Municipal Acta Acta de Concejo Municipal 45 30/10/2025 02/03/2026 www.puertoaysen.cl Sí No Aplica ACTA N° 45 SESIÓN EXTRAORDINARIA HONORABLE CONCEJO, octubre 30, 2025. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B045+-+30.10.25+-+EXTR.pdf/53ebc023-7bf3-4301-af78-3f7d9850f797;D:\trabajo max\aysen\2025\2025-10-30.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-11-26;2025 Noviembre Actas Concejo Municipal Acta Acta de Concejo Municipal 49 26/11/2025 18/12/2025 www.puertoaysen.cl Sí No Aplica ACTA N° 49 SESIÓN ORDINARIA HONORABLE CONCEJO, noviembre 26, 2025. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B049-+26.11.2025.pdf/0ce20a65-ab99-47cb-b467-c13467be04c9;D:\trabajo max\aysen\2025\2025-11-26.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-11-13;2025 Noviembre Actas Concejo Municipal Acta Acta de Concejo Municipal 47 13/11/2025 08/01/2026 www.puertoaysen.cl Sí No Aplica ACTA N° 47 SESIÓN ORDINARIA HONORABLE CONCEJO, noviembre 13, 2025. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B047++13-11-2025+ok.pdf/8ef138e2-f11a-4f7b-b150-de3a978b796d;D:\trabajo max\aysen\2025\2025-11-13.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
